DATETIME,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS10M,CLRSKY_SFC_SW_DWN,T2M,ALLSKY_SFC_LW_DWN,PS,RH2M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN_W,CLRSKY_SFC_SW_DWN_W,ALLSKY_SFC_SW_DIFF_W,ALLSKY_SFC_SW_DNI_W,pv_production_kwh,CELL_TEMP_C,TEMP_DERATE,POA_IRRADIANCE,AC_POWER_KW,hour,month,clearness_ratio
2023-01-11 15:00:00,2023,1,11,15,221.88,7.04,265.83,16.39,332.85,102.04,71.08,83.43,0.0,489.0,61633.38264,73841.72574,23175.018540000005,135833.442,0.256,12.76,1.0551,299.72,0.256,15,1,0.8346656334287574
2023-01-11 16:00:00,2023,1,11,16,92.75,6.51,114.3,16.34,331.88,102.03,72.35,47.71,0.0,307.87,25763.9095,31750.025400000002,13252.788380000002,85519.51286,0.119,9.47,1.0699,137.26,0.119,16,1,0.8114539680317757
2023-01-11 17:00:00,2023,1,11,17,0.0,6.02,0.0,15.95,319.25,102.02,76.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,1.0814,0.0,0.0,17,1,0.0
2023-01-11 18:00:00,2023,1,11,18,0.0,5.85,0.0,15.92,334.23,102.03,79.53,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7.15,1.0803,0.0,0.0,18,1,0.0
2023-01-11 19:00:00,2023,1,11,19,0.0,5.8,0.0,15.99,325.7,102.04,82.57,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,7.29,1.0797,0.0,0.0,19,1,0.0
2023-01-11 20:00:00,2023,1,11,20,0.0,5.91,0.0,16.05,336.5,102.04,85.63,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,7.18,1.0802,0.0,0.0,20,1,0.0
2023-01-11 21:00:00,2023,1,11,21,0.0,6.23,0.0,16.12,340.67,102.03,88.07,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.78,1.082,0.0,0.0,21,1,0.0
2023-01-11 22:00:00,2023,1,11,22,0.0,6.76,0.0,16.19,334.92,102.03,89.43,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,6.05,1.0853,0.0,0.0,22,1,0.0
2023-01-11 23:00:00,2023,1,11,23,0.0,7.22,0.0,16.23,334.38,102.01,89.9,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.0882,0.0,0.0,23,1,0.0
2023-01-12 00:00:00,2023,1,12,0,0.0,7.47,0.0,16.22,328.15,101.99,89.85,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,5.01,1.0899,0.0,0.0,0,1,0.0
2023-01-12 01:00:00,2023,1,12,1,0.0,7.57,0.0,16.18,328.95,101.97,88.56,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,4.82,1.0908,0.0,0.0,1,1,0.0
2023-01-12 02:00:00,2023,1,12,2,0.0,7.89,0.0,16.18,357.02,101.97,85.48,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,4.35,1.0929,0.0,0.0,2,1,0.0
2023-01-12 03:00:00,2023,1,12,3,0.0,8.36,0.0,16.23,345.77,101.95,79.66,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,3.69,1.0959,0.0,0.0,3,1,0.0
2023-01-12 04:00:00,2023,1,12,4,0.0,8.75,0.0,16.2,346.98,101.94,79.72,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,3.07,1.0987,0.0,0.0,4,1,0.0
2023-01-12 05:00:00,2023,1,12,5,0.0,9.05,0.0,16.08,334.73,101.96,81.76,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.1012,0.0,0.0,5,1,0.0
2023-01-12 06:00:00,2023,1,12,6,0.0,9.41,0.0,16.04,336.35,101.99,81.38,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.1038,0.0,0.0,6,1,0.0
2023-01-12 07:00:00,2023,1,12,7,0.0,9.9,0.0,16.1,325.05,102.03,77.73,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.1069,0.0,0.0,7,1,0.0
2023-01-12 08:00:00,2023,1,12,8,76.32,10.49,107.45,16.17,326.65,102.06,71.75,63.78,0.02,52.83,21200.01696,29847.246100000004,17716.68084,14675.01174,0.121,2.82,1.0998,135.83,0.121,8,1,0.7102772426501381
2023-01-12 09:00:00,2023,1,12,9,205.52,11.08,262.9,16.09,325.65,102.1,67.97,149.0,0.0,171.38,57088.93456000001,73027.8362,41388.922000000006,47605.59364,0.303,5.89,1.086,344.54,0.303,9,1,0.7817391337423595
2023-01-12 10:00:00,2023,1,12,10,326.58,11.29,402.23,15.98,329.75,102.14,66.68,177.4,0.0,413.28,90716.73924,111730.64494000001,49277.817200000005,114800.09184,0.426,9.25,1.0709,492.1,0.426,10,1,0.8119215077902996
2023-01-12 11:00:00,2023,1,12,11,391.0,11.31,493.73,15.94,331.95,102.15,66.59,141.27,0.0,641.72,108611.198,137147.33194,39241.69806,178255.69816000003,0.449,11.19,1.0621,522.81,0.449,11,1,0.7919292084151086
2023-01-12 12:00:00,2023,1,12,12,399.95,11.27,529.03,15.89,332.9,102.1,67.13,109.23,0.0,665.17,111097.3111,146952.89534000002,30341.690940000004,184769.59226,0.431,11.48,1.0608,501.86,0.431,12,1,0.7560048465968914
2023-01-12 13:00:00,2023,1,12,13,387.05,11.25,502.67,15.81,329.5,102.06,67.9,126.55,0.0,646.37,107513.97490000002,139630.66726000002,35152.8059,179547.36586000002,0.434,11.03,1.0629,505.12,0.434,13,1,0.7699867308836197
