datetime,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS10M,CLRSKY_SFC_SW_DWN,T2M,ALLSKY_SFC_LW_DWN,PS,RH2M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,ALLSKY_SFC_SW_DNI,CELL_TEMP_C,TEMP_DERATE,POA_IRRADIANCE,pv_production_kwh
2024-06-12 11:00:00,2024,6,12,11,886.58,4.83,905.28,22.53,373.5,101.33,72.62,317.4,0.0,631.85,42.99,0.919,1182.72,5.467
2024-06-12 12:00:00,2024,6,12,12,851.85,4.69,927.95,22.42,380.92,101.33,73.11,390.46,0.0,448.44,42.01,0.9235,1216.15,5.467
2024-06-12 13:00:00,2024,6,12,13,810.38,4.48,888.9,22.36,388.8,101.3,73.35,393.85,0.0,418.9,40.96,0.9282,1177.85,5.467
2024-06-12 14:00:00,2024,6,12,14,752.88,4.71,795.3,22.31,368.67,101.27,73.91,262.05,0.0,534.01,38.77,0.938,997.38,4.966
2024-06-12 15:00:00,2024,6,12,15,629.85,5.16,653.45,22.38,370.85,101.22,74.15,272.1,0.0,474.81,34.32,0.958,883.72,4.494
2024-06-12 16:00:00,2024,6,12,16,420.4,5.56,478.08,22.31,376.7,101.19,74.57,236.61,0.0,292.77,27.11,0.9905,641.16,3.371
2024-06-12 17:00:00,2024,6,12,17,256.2,5.49,289.3,22.19,373.35,101.19,74.58,163.23,0.0,212.31,21.96,1.0137,408.5,2.198
2024-06-12 18:00:00,2024,6,12,18,108.25,5.25,117.07,22.06,368.88,101.23,74.9,86.17,0.0,87.79,17.57,1.0334,188.65,1.035
2024-06-12 19:00:00,2024,6,12,19,12.32,4.83,12.55,21.85,366.73,101.27,76.57,15.28,0.0,0.39,14.99,1.045,26.58,0.147
2024-06-12 20:00:00,2024,6,12,20,0.0,5.02,0.0,21.78,363.45,101.32,78.04,0.0,0.0,0.0,14.25,1.0484,0.0,0.0
2024-06-12 21:00:00,2024,6,12,21,0.0,5.52,0.0,21.77,360.0,101.36,79.28,0.0,0.0,0.0,13.49,1.0518,0.0,0.0
2024-06-12 22:00:00,2024,6,12,22,0.0,6.03,0.0,21.7,361.05,101.39,80.7,0.0,0.0,0.0,12.66,1.0556,0.0,0.0
2024-06-12 23:00:00,2024,6,12,23,0.0,6.39,0.0,21.57,357.08,101.43,81.56,0.0,0.0,0.0,11.99,1.0586,0.0,0.0
2024-06-13 00:00:00,2024,6,13,0,0.0,6.71,0.0,21.42,359.1,101.45,81.57,0.0,0.0,0.0,11.36,1.0614,0.0,0.0
2024-06-13 01:00:00,2024,6,13,1,0.0,6.96,0.0,21.28,359.9,101.46,80.57,0.0,0.0,0.0,10.84,1.0637,0.0,0.0
2024-06-13 02:00:00,2024,6,13,2,0.0,7.1,0.0,21.2,362.75,101.46,78.36,0.0,0.0,0.0,10.55,1.065,0.0,0.0
2024-06-13 03:00:00,2024,6,13,3,0.0,7.18,0.0,21.14,374.8,101.47,75.19,0.0,0.0,0.0,10.37,1.0658,0.0,0.0
2024-06-13 04:00:00,2024,6,13,4,0.0,7.17,0.0,21.14,378.35,101.5,72.0,0.0,0.0,0.0,10.39,1.0658,0.0,0.0
2024-06-13 05:00:00,2024,6,13,5,25.42,7.19,31.25,21.25,373.62,101.52,69.95,25.61,0.0,16.47,11.26,1.0618,49.31,0.278
2024-06-13 06:00:00,2024,6,13,6,154.82,7.53,177.3,21.55,364.85,101.56,67.57,102.11,0.0,189.93,15.09,1.0446,250.09,1.387
2024-06-13 07:00:00,2024,6,13,7,332.62,7.64,371.05,21.77,364.7,101.62,65.9,180.31,0.0,349.69,20.7,1.0193,500.85,2.71
2024-06-13 08:00:00,2024,6,13,8,525.67,7.57,566.62,21.97,365.33,101.66,64.89,236.38,0.0,459.57,27.04,0.9908,746.22,3.924
2024-06-13 09:00:00,2024,6,13,9,677.17,7.41,738.38,22.19,368.67,101.7,64.22,318.2,0.0,512.08,32.24,0.9674,974.05,5.002
2024-06-13 10:00:00,2024,6,13,10,793.53,7.26,870.2,22.4,367.7,101.73,63.61,374.95,0.0,571.73,36.31,0.9491,1143.36,5.467
2024-06-13 11:00:00,2024,6,13,11,864.12,7.16,951.75,22.56,365.33,101.75,63.42,386.95,0.0,832.12,38.82,0.9378,1225.15,5.467
2024-06-13 12:00:00,2024,6,13,12,873.35,7.17,963.65,22.68,368.58,101.75,63.66,392.45,0.0,940.91,39.22,0.936,1239.51,5.467
2024-06-13 13:00:00,2024,6,13,13,848.42,7.33,929.83,22.78,368.7,101.75,64.2,399.38,0.0,831.1,38.3,0.9402,1221.05,5.467
2024-06-13 14:00:00,2024,6,13,14,774.97,7.6,843.03,22.77,361.25,101.75,65.18,320.78,0.0,783.44,35.59,0.9524,1074.26,5.43
2024-06-13 15:00:00,2024,6,13,15,654.95,7.82,709.7,22.66,359.48,101.75,66.61,234.63,0.0,563.29,31.4,0.9712,873.86,4.505
2024-06-13 16:00:00,2024,6,13,16,492.23,7.87,540.58,22.44,361.65,101.75,68.34,206.68,0.0,538.23,26.02,0.9954,685.07,3.619
2024-06-13 17:00:00,2024,6,13,17,312.85,7.64,350.48,22.17,359.52,101.74,69.82,147.36,0.0,413.41,20.49,1.0203,450.34,2.439
2024-06-13 18:00:00,2024,6,13,18,140.0,7.19,160.38,21.91,357.12,101.75,71.01,64.91,0.0,355.69,15.5,1.0428,200.56,1.11
2024-06-13 19:00:00,2024,6,13,19,16.7,6.59,17.45,21.68,348.85,101.75,71.89,14.52,0.0,79.66,12.32,1.0571,30.25,0.17
2024-06-13 20:00:00,2024,6,13,20,0.0,6.17,0.0,21.48,339.58,101.77,72.28,0.0,0.0,0.0,12.23,1.0575,0.0,0.0
2024-06-13 21:00:00,2024,6,13,21,0.0,6.0,0.0,21.4,339.4,101.8,71.71,0.0,0.0,0.0,12.4,1.0567,0.0,0.0
2024-06-13 22:00:00,2024,6,13,22,0.0,5.89,0.0,21.24,337.85,101.81,71.08,0.0,0.0,0.0,12.4,1.0567,0.0,0.0
2024-06-13 23:00:00,2024,6,13,23,0.0,5.69,0.0,21.02,334.25,101.82,70.5,0.0,0.0,0.0,12.48,1.0563,0.0,0.0
2024-06-14 00:00:00,2024,6,14,0,0.0,5.34,0.0,20.77,330.6,101.8,70.26,0.0,0.0,0.0,12.76,1.0551,0.0,0.0
2024-06-14 01:00:00,2024,6,14,1,0.0,4.99,0.0,20.53,326.48,101.77,69.95,0.0,0.0,0.0,13.05,1.0538,0.0,0.0
2024-06-14 02:00:00,2024,6,14,2,0.0,4.66,0.0,20.36,321.83,101.75,69.12,0.0,0.0,0.0,13.37,1.0523,0.0,0.0
2024-06-14 03:00:00,2024,6,14,3,0.0,4.31,0.0,20.22,325.02,101.75,68.5,0.0,0.0,0.0,13.76,1.0506,0.0,0.0
2024-06-14 04:00:00,2024,6,14,4,0.0,3.7,0.0,20.08,324.95,101.76,67.86,0.0,0.0,0.0,14.53,1.0471,0.0,0.0
2024-06-14 05:00:00,2024,6,14,5,45.22,3.0,46.67,20.01,324.17,101.77,67.54,20.69,0.0,273.77,16.92,1.0363,64.52,0.355
2024-06-14 06:00:00,2024,6,14,6,220.45,2.31,227.15,20.24,325.8,101.79,65.85,53.13,0.0,655.59,23.66,1.006,270.02,1.442
2024-06-14 07:00:00,2024,6,14,7,425.2,1.59,432.08,20.35,324.12,101.81,63.18,68.07,0.0,816.53,31.25,0.9719,488.71,2.521
2024-06-14 08:00:00,2024,6,14,8,620.9,1.07,623.2,20.51,320.4,101.82,61.09,73.9,0.0,888.64,38.31,0.9401,689.85,3.442
2024-06-14 09:00:00,2024,6,14,9,791.8,0.87,798.92,20.68,323.48,101.82,59.72,90.75,0.0,921.55,44.12,0.914,876.47,4.252
2024-06-14 10:00:00,2024,6,14,10,922.78,1.12,928.38,20.99,322.7,101.81,58.27,82.54,0.0,968.2,48.15,0.8958,999.79,4.754
2024-06-14 11:00:00,2024,6,14,11,1001.4,1.68,1007.17,21.33,324.35,101.79,58.14,101.7,0.0,950.21,50.1,0.887,1096.29,5.161
2024-06-14 12:00:00,2024,6,14,12,1018.33,2.48,1026.7,21.69,328.02,101.76,58.78,125.6,0.0,884.77,49.79,0.8884,1135.52,5.354
2024-06-14 13:00:00,2024,6,14,13,990.6,3.59,991.2,22.02,323.67,101.71,59.04,68.49,0.0,996.94,47.59,0.8983,1054.5,5.028
2024-06-14 14:00:00,2024,6,14,14,894.05,4.51,898.17,22.25,326.5,101.65,59.21,84.84,0.0,957.71,43.42,0.9171,973.21,4.737
2024-06-14 15:00:00,2024,6,14,15,752.3,5.11,757.1,22.38,328.0,101.59,59.55,84.37,0.0,910.56,38.22,0.9405,831.02,4.148
2024-06-14 16:00:00,2024,6,14,16,570.45,5.45,578.0,22.47,330.52,101.52,59.65,79.04,0.0,852.28,32.12,0.968,644.2,3.31
2024-06-14 17:00:00,2024,6,14,17,361.88,5.82,365.12,22.5,328.75,101.45,60.39,80.12,0.0,699.05,25.08,0.9996,436.63,2.317
2024-06-14 18:00:00,2024,6,14,18,155.65,6.29,157.02,22.31,329.92,101.4,63.45,62.15,0.0,418.62,17.74,1.0327,213.64,1.171
2024-06-14 19:00:00,2024,6,14,19,18.23,6.77,18.3,21.83,328.75,101.36,69.06,13.01,0.0,102.19,12.24,1.0574,30.37,0.17
2024-06-14 20:00:00,2024,6,14,20,0.0,7.45,0.0,21.65,332.15,101.33,73.03,0.0,0.0,0.0,10.47,1.0654,0.0,0.0
2024-06-14 21:00:00,2024,6,14,21,0.0,8.33,0.0,21.69,333.92,101.31,75.25,0.0,0.0,0.0,9.2,1.0711,0.0,0.0
2024-06-14 22:00:00,2024,6,14,22,0.0,8.94,0.0,21.75,340.08,101.25,76.15,0.0,0.0,0.0,8.34,1.075,0.0,0.0
2024-06-14 23:00:00,2024,6,14,23,0.0,8.53,0.0,21.58,344.95,101.18,77.64,0.0,0.0,0.0,8.78,1.073,0.0,0.0
2024-06-15 00:00:00,2024,6,15,0,0.0,7.95,0.0,21.3,350.33,101.1,78.61,0.0,0.0,0.0,9.38,1.0703,0.0,0.0
2024-06-15 01:00:00,2024,6,15,1,0.0,7.5,0.0,21.08,353.17,101.03,78.02,0.0,0.0,0.0,9.83,1.0683,0.0,0.0
2024-06-15 02:00:00,2024,6,15,2,0.0,6.92,0.0,21.05,354.42,100.98,75.88,0.0,0.0,0.0,10.67,1.0645,0.0,0.0
2024-06-15 03:00:00,2024,6,15,3,0.0,6.23,0.0,21.01,359.73,100.92,75.45,0.0,0.0,0.0,11.66,1.06,0.0,0.0
2024-06-15 04:00:00,2024,6,15,4,0.0,5.34,0.0,20.89,368.05,100.89,76.44,0.0,0.0,0.0,12.88,1.0545,0.0,0.0
2024-06-15 05:00:00,2024,6,15,5,24.73,4.48,27.3,20.95,386.0,100.89,77.25,26.04,0.0,1.65,15.0,1.045,49.03,0.272
2024-06-15 06:00:00,2024,6,15,6,121.62,3.73,148.8,21.54,394.12,100.92,76.21,102.72,0.0,33.25,19.75,1.0236,217.46,1.181
2024-06-15 07:00:00,2024,6,15,7,251.18,3.08,320.7,22.19,399.67,100.95,73.62,198.07,0.13,97.43,25.42,0.9981,435.98,2.31
2024-06-15 08:00:00,2024,6,15,8,398.1,2.6,502.85,22.94,399.48,100.97,71.1,247.04,0.06,188.08,31.48,0.9708,628.59,3.239
2024-06-15 09:00:00,2024,6,15,9,574.5,2.39,665.97,23.92,404.17,100.98,70.95,324.1,0.01,240.88,38.29,0.9402,876.89,4.376
2024-06-15 10:00:00,2024,6,15,10,723.72,2.6,792.83,24.73,400.05,100.97,70.09,334.94,0.04,368.46,43.45,0.917,1036.22,5.043
2024-06-15 11:00:00,2024,6,15,11,817.88,3.8,871.05,25.62,398.62,100.95,65.54,352.86,0.05,449.71,45.48,0.9078,1147.1,5.467
2024-06-15 12:00:00,2024,6,15,12,798.12,4.65,909.65,25.93,405.15,100.92,64.19,414.69,0.01,349.49,43.9,0.915,1185.03,5.467
2024-06-15 13:00:00,2024,6,15,13,699.83,5.08,865.8,25.47,413.6,100.9,67.42,435.97,0.0,217.32,39.72,0.9338,1106.6,5.467
2024-06-15 14:00:00,2024,6,15,14,542.3,5.76,765.53,24.67,404.35,100.9,73.07,375.07,0.0,98.54,32.98,0.9641,892.25,4.566
2024-06-15 15:00:00,2024,6,15,15,517.25,5.58,619.55,23.95,401.0,100.9,79.02,347.34,0.0,168.5,31.74,0.9697,841.32,4.33
2024-06-15 16:00:00,2024,6,15,16,284.98,5.04,444.2,23.55,410.27,100.91,82.82,206.76,0.0,51.95,24.9,1.0005,477.89,2.538
2024-06-15 17:00:00,2024,6,15,17,157.77,4.87,262.35,23.32,406.65,100.93,84.71,137.2,0.0,17.74,20.95,1.0182,285.78,1.544
2024-06-15 18:00:00,2024,6,15,18,71.43,4.5,104.6,23.05,399.25,100.94,86.69,62.71,0.04,3.53,18.53,1.0291,129.94,0.71
2024-06-15 19:00:00,2024,6,15,19,9.68,4.52,12.27,22.82,397.17,100.94,88.47,9.95,0.04,0.0,16.34,1.039,18.96,0.105
2024-06-15 20:00:00,2024,6,15,20,0.0,5.76,0.0,22.69,389.83,100.99,89.79,0.0,0.0,0.0,14.05,1.0493,0.0,0.0
2024-06-15 21:00:00,2024,6,15,21,0.0,6.7,0.0,22.69,402.85,101.05,90.88,0.0,0.04,0.0,12.64,1.0556,0.0,0.0
2024-06-15 22:00:00,2024,6,15,22,0.0,7.24,0.0,22.77,402.25,101.12,91.54,0.0,0.06,0.0,11.91,1.0589,0.0,0.0
2024-06-15 23:00:00,2024,6,15,23,0.0,6.88,0.0,22.84,397.65,101.14,92.55,0.0,0.07,0.0,12.52,1.0562,0.0,0.0
2024-06-16 00:00:00,2024,6,16,0,0.0,5.99,0.0,22.79,401.7,101.1,93.77,0.0,1.42,0.0,13.8,1.0504,0.0,0.0
2024-06-16 01:00:00,2024,6,16,1,0.0,4.85,0.0,22.84,402.42,101.05,91.66,0.0,3.75,0.0,15.57,1.0425,0.0,0.0
2024-06-16 02:00:00,2024,6,16,2,0.0,3.81,0.0,22.7,399.98,100.99,92.28,0.0,10.93,0.0,16.98,1.0361,0.0,0.0
2024-06-16 03:00:00,2024,6,16,3,0.0,6.38,0.0,22.6,411.62,101.04,94.92,0.0,17.77,0.0,13.03,1.0539,0.0,0.0
2024-06-16 04:00:00,2024,6,16,4,0.0,6.91,0.0,22.65,406.25,101.07,93.1,0.0,0.91,0.0,12.28,1.0572,0.0,0.0
2024-06-16 05:00:00,2024,6,16,5,11.82,6.01,25.27,22.71,404.3,101.08,90.46,11.73,0.0,0.0,14.06,1.0492,22.76,0.127
2024-06-16 06:00:00,2024,6,16,6,40.3,6.39,133.48,22.87,411.77,101.14,89.18,35.27,0.0,0.0,14.54,1.0471,73.21,0.407
2024-06-16 07:00:00,2024,6,16,7,60.15,6.49,295.8,23.03,417.45,101.17,88.92,51.28,0.02,0.0,15.17,1.0442,107.99,0.599
2024-06-16 08:00:00,2024,6,16,8,173.45,5.95,472.23,23.11,408.62,101.19,88.84,149.11,0.1,0.0,19.61,1.0243,312.57,1.699
2024-06-16 09:00:00,2024,6,16,9,216.82,4.64,632.55,23.05,410.02,101.19,88.99,178.83,0.47,0.0,22.87,1.0096,383.67,2.056
2024-06-16 10:00:00,2024,6,16,10,111.82,2.53,756.22,23.06,414.52,101.21,88.44,91.31,1.08,0.0,22.76,1.0101,197.01,1.056
2024-06-16 11:00:00,2024,6,16,11,202.18,1.37,834.62,23.26,420.75,101.22,87.45,162.53,1.4,1.29,27.52,0.9886,353.82,1.857
2024-06-16 12:00:00,2024,6,16,12,398.88,1.99,908.8,23.93,437.08,101.21,85.0,277.29,2.4,56.13,33.41,0.9622,657.6,3.358
2024-06-16 13:00:00,2024,6,16,13,606.72,1.97,884.65,24.45,415.95,101.18,82.79,344.95,1.41,220.59,40.46,0.9305,928.56,4.586
2024-06-16 14:00:00,2024,6,16,14,598.78,1.84,802.22,24.58,411.5,101.16,81.55,327.64,0.85,284.81,40.53,0.9301,904.47,4.465
2024-06-16 15:00:00,2024,6,16,15,644.42,1.91,670.65,24.56,395.4,101.14,81.02,272.66,0.43,483.57,41.83,0.9243,898.82,4.409
2024-06-16 16:00:00,2024,6,16,16,460.8,2.02,501.35,24.41,396.92,101.12,80.8,217.21,0.08,403.5,35.78,0.9515,663.46,3.351
2024-06-16 17:00:00,2024,6,16,17,286.58,2.32,313.17,24.15,390.55,101.12,79.52,175.98,0.03,271.02,29.63,0.9792,450.77,2.343
2024-06-16 18:00:00,2024,6,16,18,122.55,2.48,132.93,23.73,385.08,101.14,80.7,89.2,0.01,148.59,23.84,1.0052,205.77,1.098
2024-06-16 19:00:00,2024,6,16,19,14.52,2.58,14.7,23.14,378.7,101.15,84.36,17.8,0.0,3.14,19.72,1.0237,31.13,0.169
2024-06-16 20:00:00,2024,6,16,20,0.0,2.62,0.0,22.8,371.98,101.18,85.62,0.0,0.0,0.0,18.87,1.0276,0.0,0.0
2024-06-16 21:00:00,2024,6,16,21,0.0,2.57,0.0,22.61,370.48,101.23,86.14,0.0,0.0,0.0,18.76,1.0281,0.0,0.0
2024-06-16 22:00:00,2024,6,16,22,0.0,2.78,0.0,22.46,369.42,101.26,87.24,0.0,0.0,0.0,18.29,1.0302,0.0,0.0
2024-06-16 23:00:00,2024,6,16,23,0.0,3.18,0.0,22.46,369.73,101.28,88.08,0.0,0.0,0.0,17.69,1.0329,0.0,0.0
2024-06-17 00:00:00,2024,6,17,0,0.0,3.26,0.0,22.59,370.08,101.28,87.97,0.0,0.0,0.0,17.7,1.0328,0.0,0.0
2024-06-17 01:00:00,2024,6,17,1,0.0,2.9,0.0,22.72,365.4,101.26,87.44,0.0,0.0,0.0,18.37,1.0298,0.0,0.0
2024-06-17 02:00:00,2024,6,17,2,0.0,2.58,0.0,22.77,370.35,101.24,87.45,0.0,0.0,0.0,18.9,1.0274,0.0,0.0
2024-06-17 03:00:00,2024,6,17,3,0.0,2.75,0.0,22.71,368.4,101.23,87.35,0.0,0.0,0.0,18.58,1.0289,0.0,0.0
2024-06-17 04:00:00,2024,6,17,4,0.0,3.39,0.0,22.55,369.8,101.22,87.32,0.0,0.0,0.0,17.46,1.0339,0.0,0.0
2024-06-17 05:00:00,2024,6,17,5,30.5,4.16,30.7,22.45,369.8,101.23,87.74,28.04,0.0,21.71,17.16,1.0353,56.66,0.311
2024-06-17 06:00:00,2024,6,17,6,170.5,4.9,173.55,22.7,370.92,101.23,86.25,103.22,0.0,241.18,20.68,1.0194,266.81,1.444
2024-06-17 07:00:00,2024,6,17,7,355.5,5.18,360.73,23.16,372.48,101.24,83.77,159.15,0.0,413.82,26.5,0.9933,503.99,2.657
2024-06-17 08:00:00,2024,6,17,8,542.58,5.35,548.55,24.02,375.55,101.23,78.84,168.67,0.0,575.84,32.95,0.9642,699.95,3.582
2024-06-17 09:00:00,2024,6,17,9,702.08,5.11,714.25,24.89,382.3,101.2,73.8,230.99,0.0,594.46,39.16,0.9363,917.6,4.56
2024-06-17 10:00:00,2024,6,17,10,833.53,4.94,841.08,25.61,382.9,101.18,70.01,247.3,0.0,638.91,44.25,0.9134,1064.26,5.159
2024-06-17 11:00:00,2024,6,17,11,912.97,5.34,917.92,26.11,383.3,101.17,67.58,270.63,0.0,645.18,46.63,0.9027,1165.47,5.467
2024-06-17 12:00:00,2024,6,17,12,946.4,6.37,946.53,26.31,379.48,101.12,66.86,180.97,0.0,760.29,46.33,0.904,1115.25,5.351
2024-06-17 13:00:00,2024,6,17,13,920.17,7.78,931.67,26.17,389.08,101.09,67.62,202.55,0.0,739.34,43.26,0.9179,1109.15,5.403
2024-06-17 14:00:00,2024,6,17,14,826.45,9.0,834.8,25.89,383.23,101.05,68.91,208.91,0.0,705.42,38.22,0.9405,1021.37,5.099
2024-06-17 15:00:00,2024,6,17,15,682.35,9.85,690.55,25.71,383.7,101.02,69.29,208.4,0.0,623.54,32.26,0.9673,876.79,4.502
2024-06-17 16:00:00,2024,6,17,16,482.85,10.36,508.45,25.61,390.3,100.97,69.43,183.93,0.0,482.55,25.16,0.9993,654.46,3.471
2024-06-17 17:00:00,2024,6,17,17,278.27,10.65,308.1,25.38,392.2,100.93,71.34,159.87,0.0,287.17,18.1,1.031,427.43,2.339
2024-06-17 18:00:00,2024,6,17,18,110.82,10.68,123.47,25.12,395.05,100.94,73.06,92.22,0.0,89.84,12.56,1.056,196.86,1.103
2024-06-17 19:00:00,2024,6,17,19,13.4,10.56,13.7,25.19,397.48,100.98,71.99,16.55,0.0,0.0,9.77,1.0685,28.84,0.164
2024-06-17 20:00:00,2024,6,17,20,0.0,10.17,0.0,25.4,395.58,101.06,69.87,0.0,0.0,0.0,10.14,1.0668,0.0,0.0
2024-06-17 21:00:00,2024,6,17,21,0.0,9.66,0.0,25.03,386.3,101.13,71.68,0.0,0.0,0.0,10.54,1.0651,0.0,0.0
2024-06-17 22:00:00,2024,6,17,22,0.0,9.13,0.0,24.59,384.45,101.15,74.58,0.0,0.0,0.0,10.9,1.0635,0.0,0.0
2024-06-17 23:00:00,2024,6,17,23,0.0,8.85,0.0,24.34,383.77,101.14,76.02,0.0,0.0,0.0,11.07,1.0627,0.0,0.0
2024-06-18 00:00:00,2024,6,18,0,0.0,8.72,0.0,24.21,382.8,101.12,76.43,0.0,0.0,0.0,11.13,1.0624,0.0,0.0
2024-06-18 01:00:00,2024,6,18,1,0.0,8.5,0.0,24.05,389.7,101.07,76.82,0.0,0.0,0.0,11.3,1.0616,0.0,0.0
2024-06-18 02:00:00,2024,6,18,2,0.0,8.41,0.0,23.85,383.92,101.03,77.33,0.0,0.0,0.0,11.24,1.0619,0.0,0.0
2024-06-18 03:00:00,2024,6,18,3,0.0,8.11,0.0,23.61,382.15,100.97,78.42,0.0,0.0,0.0,11.44,1.061,0.0,0.0
2024-06-18 04:00:00,2024,6,18,4,0.0,7.48,0.0,23.28,383.05,100.97,80.44,0.0,0.0,0.0,12.06,1.0582,0.0,0.0
2024-06-18 05:00:00,2024,6,18,5,13.05,6.97,26.27,23.12,411.9,101.0,81.35,13.51,0.0,0.0,13.07,1.0537,25.66,0.143
2024-06-18 06:00:00,2024,6,18,6,82.22,6.85,146.02,23.38,408.77,101.03,79.77,70.86,0.0,4.7,15.67,1.042,148.33,0.82
2024-06-18 07:00:00,2024,6,18,7,151.15,6.74,320.85,23.99,414.45,101.04,76.48,127.69,0.0,16.17,18.6,1.0288,270.29,1.476
2024-06-18 08:00:00,2024,6,18,8,230.65,6.18,506.65,24.9,412.95,101.03,73.38,198.27,0.0,0.14,22.84,1.0097,415.64,2.228
2024-06-18 09:00:00,2024,6,18,9,448.1,5.04,674.3,26.25,413.23,101.03,68.15,348.6,0.0,36.57,32.69,0.9654,773.35,3.963
2024-06-18 10:00:00,2024,6,18,10,615.95,4.1,804.65,27.71,427.42,101.02,60.91,419.76,0.0,103.92,40.81,0.9289,1007.59,4.967
2024-06-18 11:00:00,2024,6,18,11,752.38,4.13,885.08,28.99,435.55,100.98,54.14,478.48,0.0,161.97,46.31,0.9041,1198.81,5.467
2024-06-18 12:00:00,2024,6,18,12,664.67,4.31,823.08,29.87,442.62,100.94,49.54,395.06,0.0,183.56,44.18,0.9137,1033.27,5.011
2024-06-18 13:00:00,2024,6,18,13,728.12,4.58,786.55,30.35,432.85,100.9,47.11,412.39,0.0,222.16,46.23,0.9044,1112.89,5.342
2024-06-18 14:00:00,2024,6,18,14,609.88,4.91,691.47,30.55,439.17,100.88,46.09,387.88,0.0,119.68,42.24,0.9224,971.78,4.758
2024-06-18 15:00:00,2024,6,18,15,490.33,5.36,551.72,30.5,431.27,100.86,46.25,315.93,0.0,128.5,37.78,0.9425,785.1,3.927
2024-06-18 16:00:00,2024,6,18,16,342.5,5.8,385.08,30.21,429.55,100.84,47.57,213.96,0.0,105.73,32.21,0.9675,542.13,2.784
2024-06-18 17:00:00,2024,6,18,17,183.82,6.36,219.18,29.74,431.83,100.84,49.48,155.3,0.0,37.59,25.94,0.9958,328.72,1.737
2024-06-18 18:00:00,2024,6,18,18,73.72,7.0,86.72,28.89,432.0,100.86,54.87,75.36,0.0,3.11,20.69,1.0194,144.03,0.779
2024-06-18 19:00:00,2024,6,18,19,10.3,7.52,10.93,28.12,425.05,100.88,57.42,11.85,0.0,0.0,17.16,1.0353,21.36,0.117
2024-06-18 20:00:00,2024,6,18,20,0.0,7.84,0.0,27.61,415.42,100.9,58.74,0.0,0.0,0.0,15.85,1.0412,0.0,0.0
2024-06-18 21:00:00,2024,6,18,21,0.0,7.94,0.0,27.14,412.77,100.95,59.79,0.0,0.0,0.0,15.23,1.044,0.0,0.0
2024-06-18 22:00:00,2024,6,18,22,0.0,7.78,0.0,26.85,419.02,100.98,59.79,0.0,0.0,0.0,15.18,1.0442,0.0,0.0
2024-06-18 23:00:00,2024,6,18,23,0.0,7.2,0.0,26.58,416.77,101.0,59.98,0.0,0.0,0.0,15.78,1.0415,0.0,0.0
2024-06-19 00:00:00,2024,6,19,0,0.0,6.45,0.0,26.31,420.1,101.01,60.95,0.0,0.0,0.0,16.63,1.0376,0.0,0.0
2024-06-19 01:00:00,2024,6,19,1,0.0,5.53,0.0,26.12,418.77,101.04,62.65,0.0,0.0,0.0,17.83,1.0323,0.0,0.0
2024-06-19 02:00:00,2024,6,19,2,0.0,4.63,0.0,25.85,414.12,101.1,65.9,0.0,0.0,0.0,18.9,1.0274,0.0,0.0
2024-06-19 03:00:00,2024,6,19,3,0.0,4.72,0.0,25.22,417.83,101.12,72.01,0.0,0.0,0.0,18.14,1.0309,0.0,0.0
2024-06-19 04:00:00,2024,6,19,4,0.0,3.54,0.0,24.85,415.4,101.09,76.03,0.0,0.0,0.0,19.54,1.0246,0.0,0.0
2024-06-19 05:00:00,2024,6,19,5,11.48,1.61,21.98,25.09,425.3,101.07,74.19,11.38,0.0,0.0,23.03,1.0088,22.1,0.118
2024-06-19 06:00:00,2024,6,19,6,66.43,1.23,115.85,24.92,420.6,101.1,76.03,58.09,0.0,0.29,25.15,0.9993,120.63,0.64
2024-06-19 07:00:00,2024,6,19,7,148.82,2.56,262.4,24.57,417.92,101.15,79.84,126.53,0.0,2.27,25.38,0.9983,266.87,1.414
2024-06-19 08:00:00,2024,6,19,8,282.08,3.17,431.45,25.36,414.4,101.15,73.01,232.78,0.0,8.83,29.42,0.9801,499.27,2.597
2024-06-19 09:00:00,2024,6,19,9,418.1,3.56,592.25,26.2,418.38,101.13,66.17,324.1,0.0,19.44,33.93,0.9598,720.49,3.67
2024-06-19 10:00:00,2024,6,19,10,560.33,3.87,720.03,26.85,421.35,101.12,62.23,382.0,0.0,104.21,38.56,0.939,916.74,4.569
2024-06-19 11:00:00,2024,6,19,11,710.5,3.6,799.5,28.02,419.08,101.13,56.21,413.35,0.0,203.11,44.82,0.9108,1096.16,5.299
2024-06-19 12:00:00,2024,6,19,12,763.62,2.66,803.62,30.05,424.55,101.13,46.12,452.64,0.0,238.23,49.92,0.8878,1185.94,5.467
2024-06-19 13:00:00,2024,6,19,13,728.05,1.32,770.03,31.87,428.0,101.12,38.08,389.77,0.0,247.53,52.64,0.8756,1091.71,5.074
2024-06-19 14:00:00,2024,6,19,14,673.25,1.56,681.4,30.93,421.2,101.12,41.88,376.63,0.0,240.23,49.63,0.8892,1024.65,4.836
2024-06-19 15:00:00,2024,6,19,15,527.67,2.9,547.2,29.06,418.73,101.11,50.64,311.65,0.0,172.92,41.2,0.9271,818.44,4.027
2024-06-19 16:00:00,2024,6,19,16,358.83,3.78,385.73,28.26,418.73,101.1,54.25,268.32,0.0,98.39,33.8,0.9604,609.18,3.105
